Field	Time	PELO:X	PELO:Y	PELO:Z	PELP:X	PELP:Y	PELP:Z	LKJC:X	LKJC:Y	LKJC:Z	LHJC:X	LHJC:Y	LHJC:Z	LAJC:X	LAJC:Y	LAJC:Z	RKJC:X	RKJC:Y	RKJC:Z	RHJC:X	RHJC:Y	RHJC:Z	RAJC:X	RAJC:Y	RAJC:Z	LTOO:X	LTOO:Y	LTOO:Z	RTOO:X	RTOO:Y	RTOO:Z	TRXO:X	TRXO:Y	TRXO:Z	TRXP:X	TRXP:Y	TRXP:Z
334	3.3300	150.916000	650.540222	805.688782	150.295349	660.658203	930.463745	89.467850	477.453186	459.530579	88.399818	647.440674	805.629150	105.220306	302.075714	97.645866	216.570358	808.953369	454.257294	213.432205	653.639709	805.748413	213.461731	980.288635	88.533806	85.144737	438.804108	43.971863	252.330536	1117.015869	145.435516	167.887878	676.475098	1328.084595	168.492523	680.548096	1131.862671
335	3.3400	152.077530	667.761047	804.485352	150.906174	677.630493	929.276184	89.229706	491.831390	458.558044	89.572983	664.449463	804.160583	103.867271	305.536163	102.019318	216.626877	825.734924	453.377563	214.582016	671.072510	804.809998	211.970230	991.126526	85.622734	84.788879	439.884216	42.310081	248.911621	1129.784790	139.027847	169.673920	692.004333	1326.763672	169.945877	696.456360	1130.538940
336	3.3500	153.393661	685.161560	803.509888	151.570770	694.734131	928.316101	88.821510	507.103516	457.381256	90.899422	681.706726	802.862061	102.461975	309.725800	106.780403	216.854874	842.345703	452.750580	215.887878	688.616333	804.157593	210.533997	999.933594	82.357018	84.477341	440.983673	40.248455	245.980316	1140.771118	130.846680	171.504166	707.604492	1325.698364	171.418716	712.530457	1129.484619
337	3.3600	154.868164	702.689148	802.760498	152.301117	711.921875	927.579224	88.222107	523.321350	455.974243	92.383080	699.160278	801.736450	101.035233	314.794617	111.915405	217.255905	858.766174	452.388428	217.353241	706.218079	803.784485	209.230743	1006.977173	78.963867	84.234856	442.078552	37.786236	243.624420	1150.033325	121.330902	173.362152	723.261292	1324.894287	172.900146	728.747498	1128.704346
338	3.3700	156.499435	720.283936	802.234558	153.106827	729.142029	927.060730	87.416725	540.532837	454.319153	94.023056	716.748657	800.787354	99.620972	320.898224	117.410736	217.826019	874.966614	452.294006	218.975769	723.819275	803.681641	208.120377	1012.522217	75.661209	84.077896	443.143433	34.990368	241.841431	1157.615845	111.068237	175.230347	738.958252	1324.354492	174.379272	745.077454	1128.199951
339	3.3800	158.279755	737.880432	801.929321	153.995056	746.339294	926.755737	86.399307	558.779053	452.409149	95.812553	734.403198	800.020752	98.256737	328.189117	123.256477	218.554932	890.906006	452.458954	220.746948	741.357666	803.837891	207.239243	1016.818787	72.635590	84.007263	444.168915	32.019352	240.545578	1163.598999	100.727432	177.090790	754.676758	1324.080200	175.844208	761.484375	1127.971436
340	3.3900	160.195160	755.410278	801.842407	154.969894	763.458069	926.660156	85.174698	578.091187	450.251770	97.738358	752.050415	799.444336	96.984009	336.806702	129.449753	219.425262	906.531433	452.862762	222.651917	758.770020	804.240356	206.596756	1020.097107	70.027672	83.999847	445.193329	29.138577	239.596466	1168.139160	90.944580	178.925476	770.396484	1324.070435	177.283554	777.928284	1128.016235
341	3.4000	162.225311	772.805542	801.972229	156.032959	780.444458	926.771423	83.759735	598.487549	447.871185	99.781097	769.615601	799.068970	95.848015	346.868378	135.996384	220.413391	921.777161	453.472839	224.669525	775.995361	804.875366	206.174896	1022.566772	67.925583	84.002281	446.345581	26.714424	238.840454	1171.468750	82.213203	180.716843	786.095947	1324.324097	178.685471	794.364990	1128.331543
342	3.4100	164.343918	790.001343	802.317566	157.183365	797.248596	927.088379	82.183578	619.969543	445.310486	101.914757	787.025452	798.907593	94.896721	358.462555	142.909424	221.490860	936.563965	454.246613	226.773163	792.977173	805.727539	205.932510	1024.416626	66.364410	83.929649	447.888641	25.175476	238.149460	1173.859985	74.830482	182.448395	801.752930	1324.838013	180.039108	810.749878	1128.912354
343	3.4200	166.519989	806.939087	802.877808	158.418640	813.826660	927.611389	80.486580	642.519897	442.633118	104.108307	804.212219	798.974854	94.178307	371.645935	150.202713	222.626923	950.801086	455.134491	228.931656	809.666016	806.780762	205.814804	1025.808838	65.330101	83.673653	450.242188	24.939520	237.446762	1175.573975	68.903160	184.105225	817.345154	1325.608521	181.335159	827.039063	1129.753296
344	3.4300	168.718903	823.569092	803.652466	159.734650	830.142517	928.342529	78.718224	666.098572	439.922424	106.326561	821.115967	799.286133	93.736839	386.445892	157.878555	223.791702	964.392334	456.085236	231.111252	826.022278	808.018677	205.765869	1026.875244	64.767914	83.119148	453.963745	26.321785	236.714127	1176.825317	64.386444	185.674301	832.850525	1326.630737	182.565369	843.190552	1130.847656
345	3.4400	170.904602	839.852600	804.641235	161.126389	846.168884	929.284912	76.934326	690.642090	437.280029	108.532166	837.688110	799.857849	93.606354	402.865479	165.910782	224.959213	977.241943	457.049988	233.277054	842.017090	809.424683	205.739548	1027.714233	64.594543	82.165207	459.686554	29.459122	235.981445	1177.768799	61.133072	187.145004	848.248169	1327.898682	183.723557	859.167053	1132.187988
346	3.4500	173.041519	855.762817	805.843689	162.588226	861.887512	930.442078	75.194389	716.060303	434.821625	110.687866	853.892761	800.704468	93.804314	420.890167	174.226776	226.109177	989.263367	457.986084	235.395172	857.633057	810.983032	205.705154	1028.398071	64.712631	80.744301	468.030029	34.277317	235.304871	1178.509399	58.938007	188.509384	863.518799	1329.405029	184.805832	874.937439	1133.765869
347	3.4600	175.097015	871.285339	807.258789	164.114426	877.289551	931.817566	73.558998	742.234680	432.670593	112.759102	869.707275	801.838440	94.327278	440.492737	182.693802	227.227432	1000.385193	458.859528	237.434952	872.863525	812.679199	205.648239	1028.978516	65.023621	78.834366	479.514191	40.511223	234.744003	1179.114624	57.574650	189.762375	878.644897	1331.140259	185.811386	890.475769	1135.570557
348	3.4700	177.043198	886.417847	808.883667	165.699570	892.374756	933.412354	72.087418	769.019287	430.948822	114.716049	885.123657	803.268188	95.149719	461.636505	191.112442	228.304504	1010.555725	459.646698	239.370361	887.712158	814.499146	205.567795	1029.494995	65.438095	76.460289	494.498169	47.761826	234.346680	1179.629761	56.821251	190.901749	893.612061	1333.091797	186.740845	905.765808	1137.589966
349	3.4800	178.858841	901.169373	810.713440	167.339111	907.151978	935.224609	70.834770	796.244446	429.766144	116.535812	900.147034	804.996521	96.226921	484.275391	199.221039	229.333618	1019.746399	460.334534	241.181824	902.191650	816.430481	205.471924	1029.977661	65.882347	73.687057	513.154114	55.566738	234.140274	1180.086426	56.478798	191.928207	908.408875	1335.244263	187.598297	920.797485	1139.808350
350	3.4900	180.530182	915.558533	812.739746	169.029846	921.636475	937.248108	69.848999	823.723877	429.209595	118.203667	914.795044	807.020142	97.500305	508.352509	206.712006	230.308380	1027.952759	460.920837	242.856674	916.322021	818.459167	205.373215	1030.448730	66.302094	70.609711	535.471741	63.463890	234.128098	1180.507568	56.381245	192.845200	923.027405	1337.578857	188.389465	935.569580	1142.207764
351	3.5000	182.051285	929.612244	814.948914	170.769501	935.850159	939.469421	69.167244	851.266541	429.334564	119.713432	929.095520	809.326904	98.902962	533.798645	213.258316	231.221649	1035.192627	461.413239	244.389191	930.129028	820.570923	205.284561	1030.923340	66.662971	67.343300	561.282776	71.035965	234.291428	1180.910645	56.400101	193.658508	937.463745	1340.072144	189.122147	950.087952	1144.765869
352	3.5100	183.423676	943.363647	817.321777	172.557419	949.819153	941.868103	68.812721	878.690247	430.159363	121.066925	943.084778	811.895691	100.364494	560.532227	218.545364	232.065170	1041.507446	461.828217	245.780426	943.642395	822.747742	205.216324	1031.409790	66.949036	64.012871	590.294312	77.934700	234.595200	1181.307739	56.444599	194.376007	951.718079	1342.696411	189.805878	964.365723	1147.455688
353	3.5200	184.654633	956.850098	819.832275	174.392502	963.572571	944.415710	68.792854	905.833618	431.664124	122.272720	956.804565	814.696167	101.815292	588.462891	222.302551	232.830322	1046.958496	462.188477	247.036591	956.895630	824.968262	205.174133	1031.910156	67.159294	60.743404	622.128235	83.888939	234.996475	1181.706787	56.457977	195.007156	965.794373	1345.420044	190.450760	978.420715	1150.246460
354	3.5300	185.755737	970.111084	822.447144	176.273697	977.140442	947.075562	69.099243	932.564575	433.794220	123.344162	970.299744	817.687988	103.191223	617.498047	224.328430	233.509155	1051.623413	462.520386	248.167313	969.922363	827.206238	205.158386	1032.422241	67.303642	57.649494	656.362610	88.703644	235.452026	1182.110474	56.412094	195.562607	979.700745	1348.206421	191.067535	992.276184	1153.101929
355	3.5400	186.740768	983.186890	825.126160	178.197876	990.552551	949.803040	69.709503	958.785950	436.466370	124.297401	983.615967	820.822266	104.438477	647.550659	224.505386	234.095490	1055.593628	462.850677	249.184189	982.757874	829.430054	205.164322	1032.941650	67.398300	54.825283	692.573364	92.255386	235.924423	1182.519653	56.299961	196.053513	993.449036	1351.015625	191.666443	1005.958496	1155.983032
356	3.5500	187.623718	996.116455	827.823181	180.159454	1003.836670	952.547791	70.590813	984.432556	439.576263	125.148712	996.797363	824.042114	105.517868	678.547241	222.804077	234.585587	1058.969238	463.202942	250.098755	995.435425	831.604126	205.183319	1033.464966	67.462006	52.336708	730.373413	94.490410	236.385208	1182.933716	56.128841	196.491348	1007.054199	1353.804443	192.257385	1019.495239	1158.845703
357	3.5600	188.417099	1008.936401	830.486511	182.149185	1017.018188	955.254028	71.704140	1009.467957	443.007050	125.913177	1009.885071	827.285095	106.407845	710.431702	219.278625	234.978394	1061.857178	463.594849	250.921005	1007.987610	833.687988	205.204086	1033.990356	67.512672	50.218994	769.435730	95.424179	236.815582	1183.352661	55.913467	196.887039	1020.534302	1356.528198	192.848389	1032.915283	1161.644897
358	3.5700	189.131210	1021.679993	833.061829	184.154144	1030.119019	957.863831	73.008377	1033.877808	446.636078	126.603493	1022.915649	830.484802	107.105644	743.164673	214.055145	235.275360	1064.368286	464.035858	251.658981	1020.444397	835.638916	205.214294	1034.520508	67.565430	48.479832	809.502075	95.139450	237.205536	1183.778809	55.670441	197.250824	1033.908813	1359.139404	193.446243	1046.246094	1164.332031
359	3.5800	189.773560	1034.375732	835.493225	186.157806	1043.157227	960.318542	74.463882	1057.662231	450.341370	127.229095	1035.919556	833.572876	107.626472	776.720581	207.317169	235.480347	1066.613647	464.526184	252.318039	1032.831909	837.413452	205.201996	1035.060913	67.631378	47.106232	850.375488	93.779366	237.551254	1184.215820	55.414421	197.591812	1047.199341	1361.591919	194.055832	1059.514282	1166.859619
360	3.5900	190.348984	1047.047485	837.725830	188.140289	1056.147461	962.561157	76.035133	1080.832153	454.006104	127.796387	1048.921631	836.482422	108.000412	811.082947	199.287521	235.599197	1068.704590	465.056458	252.901550	1045.173462	838.969116	205.156693	1035.620239	67.717369	46.071922	891.905457	91.532394	237.853683	1184.670532	55.154850	197.917526	1060.428223	1363.840454	194.678986	1072.743652	1169.181030
361	3.6000	190.860443	1059.714355	839.708374	190.079483	1069.101196	964.539429	77.692558	1103.403320	457.522705	128.309540	1061.939819	839.149719	108.267174	846.241150	190.210571	235.639816	1070.749023	465.608856	253.411392	1057.488525	840.266968	205.070175	1036.208496	67.826363	45.343925	933.973694	88.612061	238.116318	1185.150269	54.895309	198.233810	1073.617310	1365.842285	195.316071	1085.954224	1171.251587
362	3.6100	191.309937	1072.390259	841.395020	191.952316	1082.026855	966.207947	79.413490	1125.394287	460.795532	128.770981	1074.987549	841.516357	108.469452	882.188232	180.336777	235.612015	1072.849243	466.159180	253.848907	1069.792847	841.273682	204.937103	1036.836304	67.958176	44.886890	976.484314	85.236305	238.344772	1185.662598	54.633137	198.544724	1086.788208	1367.558838	195.964569	1099.163574	1173.031494
363	3.6200	191.699188	1085.085571	842.746826	193.736237	1094.930908	967.528442	81.182816	1146.825562	463.743134	129.182434	1088.072632	843.531799	108.645859	918.921997	169.910583	235.527634	1075.099609	466.679108	254.216003	1082.098633	841.961975	204.755371	1037.512817	68.110588	44.665558	1019.364380	81.613136	238.545807	1186.213989	54.360310	198.852264	1099.960938	1368.956055	196.619751	1112.384644	1174.484863
364	3.6300	192.031021	1097.807373	843.734070	195.410080	1107.819214	968.473328	82.992813	1167.717529	466.299652	129.546112	1101.199341	845.154663	108.825401	956.444519	159.165146	235.400146	1077.583008	467.139771	254.515961	1094.415527	842.313721	204.525970	1038.244629	68.280373	44.646988	1062.564697	77.935707	238.727310	1186.807983	54.065384	199.156540	1113.153931	1370.007202	197.275085	1125.627441	1175.583984
365	3.6400	192.309799	1110.560303	844.336182	196.956039	1120.696777	969.024658	84.843292	1188.094604	468.416046	129.865387	1114.369995	846.353394	109.024559	994.762451	148.320618	235.244614	1080.368042	467.514771	254.754211	1106.750732	842.318970	204.252625	1039.035400	68.464478	44.802418	1106.060791	74.382858	238.897675	1187.446045	53.735458	199.455704	1126.383423	1370.691284	197.921829	1138.899048	1176.306274
366	3.6500	192.541763	1123.348267	844.542847	198.360199	1133.569702	969.175049	86.740944	1207.983521	470.060638	130.145081	1127.585938	847.108276	109.248016	1033.882080	137.587143	235.076523	1083.507202	467.782959	254.938416	1119.110474	841.977539	203.940613	1039.885254	68.660873	45.109932	1149.845337	71.123772	239.065155	1188.125000	53.358887	199.746201	1139.663452	1370.996338	198.550446	1152.203735	1176.639526
367	3.6600	192.735565	1136.174316	844.354004	199.613708	1146.444702	968.928345	88.698135	1227.415649	471.219116	130.392227	1140.848511	847.410767	109.491951	1073.802368	127.168266	234.911041	1087.036133	467.930695	255.078964	1131.500244	841.297119	203.595917	1040.790161	68.869186	45.555511	1193.917969	68.321686	239.237534	1188.839111	52.927692	200.022812	1153.005127	1370.918213	199.149948	1165.543701	1176.579102
368	3.6700	192.901474	1149.043701	843.779053	200.712738	1159.331787	968.296936	90.731201	1246.429932	471.893951	130.615387	1154.161011	847.263550	109.748978	1114.504517	117.263542	234.761551	1090.974487	467.953156	255.187576	1143.926514	840.294556	203.224365	1041.740479	69.091492	46.133659	1238.269409	66.137077	239.420990	1189.576538	52.440575	200.279007	1166.417114	1370.460938	199.709244	1178.920166	1176.128662
369	3.6800	193.051315	1161.961914	842.836731	201.658783	1172.241943	967.302734	92.857109	1265.069946	472.103302	130.824829	1167.527954	846.680298	110.013199	1155.937744	108.069489	234.638809	1095.328491	467.854431	255.277771	1156.395996	838.993408	202.831985	1042.724854	69.332687	46.848007	1282.864258	64.728638	239.620560	1190.324829	51.903091	200.507111	1179.905762	1369.637207	200.217056	1192.333984	1175.301147
370	3.6900	193.197449	1174.937378	841.553955	202.458008	1185.189941	965.975220	95.089333	1283.385864	471.878632	131.031647	1180.956787	845.684814	110.283524	1198.005981	99.775055	234.550217	1100.097046	467.646454	255.363190	1168.917725	837.423035	202.425919	1043.729614	69.600945	47.710373	1327.625122	64.249336	239.839249	1191.070190	51.327576	200.698624	1193.475464	1368.467285	200.662750	1205.786987	1174.117798
371	3.7000	193.351913	1187.980103	839.964539	203.120544	1198.192139	964.350403	97.433243	1301.429688	471.262512	131.246765	1194.457275	844.310303	110.565071	1240.556519	92.553368	234.500412	1105.277100	467.346588	255.457031	1181.502808	835.619141	202.015778	1044.742188	69.907959	48.740433	1372.420532	64.837914	240.077606	1191.801392	50.730587	200.844559	1207.128662	1366.979248	201.036621	1219.281372	1172.607422
372	3.7100	193.525436	1201.103394	838.108643	203.659760	1211.267700	962.469055	99.881279	1319.250977	470.305115	131.480362	1208.042236	842.597656	110.869141	1283.368652	86.549225	234.491898	1110.865967	466.975494	255.570496	1194.164795	833.619751	201.615082	1045.752075	70.268829	49.966461	1417.053833	66.605507	240.333527	1192.511108	50.130199	200.935654	1220.865845	1365.206909	201.329834	1232.821777	1170.805054
373	3.7200	193.726440	1214.322876	836.030762	204.091110	1224.437866	960.376221	102.409912	1336.889648	469.060028	131.740555	1221.725708	840.595459	111.212158	1326.150757	81.863068	234.526505	1116.867798	466.553680	255.712357	1206.920044	831.466248	201.242661	1046.753052	70.701668	51.425739	1461.259155	69.617912	240.602829	1193.197632	49.542412	200.962799	1234.687378	1363.190430	201.535477	1246.414917	1168.752441
374	3.7300	193.960037	1227.656860	833.778687	204.430954	1237.725220	958.119080	104.980057	1354.370483	467.580017	132.032562	1235.525757	838.356567	111.615501	1368.541016	78.534393	234.606842	1123.292480	466.099823	255.887451	1219.788086	829.200928	200.922577	1047.743408	71.227600	53.163952	1504.703613	73.876518	240.879318	1193.864624	48.978695	200.917252	1248.592041	1360.973511	201.648239	1260.070068	1166.495117
